gid	accident_cnt	geometry	num_children	num_school	num_facility
다사615059	1	MULTIPOLYGON (((127.0664414692862 37.15103194678252, 127.0664363229652 37.15193334080171, 127.0675624331075 37.15193745491271, 127.0675675660628 37.15103606075989, 127.0664414692862 37.15103194678252)))	0.0	0.0	0.0
다사615060	0	MULTIPOLYGON (((127.0664363229652 37.15193334080171, 127.0664311764153 37.15283473468287, 127.0675572999239 37.15283884892749, 127.0675624331075 37.15193745491271, 127.0664363229652 37.15193334080171)))	0.0	0.0	0.0
다사615061	0	MULTIPOLYGON (((127.0664311764153 37.15283473468287, 127.0664260296362 37.15373612842598, 127.0675521665117 37.15374024280423, 127.0675572999239 37.15283884892749, 127.0664311764153 37.15283473468287)))	12.0	0.0	0.0
다사615062	0	MULTIPOLYGON (((127.0664260296362 37.15373612842598, 127.0664208826282 37.15463752203105, 127.0675470328712 37.15464163654296, 127.0675521665117 37.15374024280423, 127.0664260296362 37.15373612842598)))	0.0	0.0	0.0
다사615063	0	MULTIPOLYGON (((127.0664208826282 37.15463752203105, 127.066415735391 37.1555389154981, 127.0675418990021 37.15554303014363, 127.0675470328712 37.15464163654296, 127.0664208826282 37.15463752203105)))	0.0	0.0	0.0
다사615064	0	MULTIPOLYGON (((127.066415735391 37.1555389154981, 127.0664105879248 37.15644030882709, 127.0675367649046 37.15644442360626, 127.0675418990021 37.15554303014363, 127.066415735391 37.1555389154981)))	7.0	0.0	0.0
다사615065	0	MULTIPOLYGON (((127.0664105879248 37.15644030882709, 127.0664054402295 37.15734170201804, 127.0675316305786 37.15734581693086, 127.0675367649046 37.15644442360626, 127.0664105879248 37.15644030882709)))	6.0	0.0	0.0
다사615066	0	MULTIPOLYGON (((127.0664054402295 37.15734170201804, 127.0664002923052 37.15824309507097, 127.067526496024 37.15824721011742, 127.0675316305786 37.15734581693086, 127.0664054402295 37.15734170201804)))	6.0	0.0	0.0
다사615067	2	MULTIPOLYGON (((127.0664002923052 37.15824309507097, 127.0663951441517 37.15914448798583, 127.067521361241 37.15914860316594, 127.067526496024 37.15824721011742, 127.0664002923052 37.15824309507097)))	6.0	0.0	0.0
다사615068	0	MULTIPOLYGON (((127.0663951441517 37.15914448798583, 127.0663899957691 37.16004588076265, 127.0675162262295 37.16004999607642, 127.067521361241 37.15914860316594, 127.0663951441517 37.15914448798583)))	32.0	0.0	0.0
다사615069	0	MULTIPOLYGON (((127.0663899957691 37.16004588076265, 127.0663848471573 37.16094727340143, 127.0675110909894 37.16095138884886, 127.0675162262295 37.16004999607642, 127.0663899957691 37.16004588076265)))	13.0	0.0	0.0
다사615070	0	MULTIPOLYGON (((127.0663848471573 37.16094727340143, 127.0663796983165 37.16184866590215, 127.0675059555208 37.16185278148324, 127.0675110909894 37.16095138884886, 127.0663848471573 37.16094727340143)))	0.0	0.0	0.0
다사615071	0	MULTIPOLYGON (((127.0663796983165 37.16184866590215, 127.0663745492465 37.16275005826483, 127.0675008198236 37.16275417397959, 127.0675059555208 37.16185278148324, 127.0663796983165 37.16184866590215)))	0.0	0.0	0.0
다사615072	0	MULTIPOLYGON (((127.0663745492465 37.16275005826483, 127.0663693999473 37.16365145048946, 127.0674956838979 37.16365556633787, 127.0675008198236 37.16275417397959, 127.0663745492465 37.16275005826483)))	0.0	0.0	0.0
다사615073	1	MULTIPOLYGON (((127.0663693999473 37.16365145048946, 127.066364250419 37.16455284257604, 127.0674905477436 37.16455695855812, 127.0674956838979 37.16365556633787, 127.0663693999473 37.16365145048946)))	0.0	0.0	0.0
다사615074	0	MULTIPOLYGON (((127.066364250419 37.16455284257604, 127.0663591006615 37.16545423452456, 127.0674854113607 37.16545835064031, 127.0674905477436 37.16455695855812, 127.066364250419 37.16455284257604)))	0.0	0.0	0.0
다사615075	0	MULTIPOLYGON (((127.0663591006615 37.16545423452456, 127.0663539506748 37.16635562633503, 127.0674802747493 37.16635974258446, 127.0674854113607 37.16545835064031, 127.0663591006615 37.16545423452456)))	0.0	0.0	0.0
다사615076	0	MULTIPOLYGON (((127.0663539506748 37.16635562633503, 127.0663488004589 37.16725701800745, 127.0674751379092 37.16726113439055, 127.0674802747493 37.16635974258446, 127.0663539506748 37.16635562633503)))	0.0	0.0	0.0
다사615077	0	MULTIPOLYGON (((127.0663488004589 37.16725701800745, 127.0663436500138 37.1681584095418, 127.0674700008405 37.1681625260586, 127.0674751379092 37.16726113439055, 127.0663488004589 37.16725701800745)))	0.0	0.0	0.0
다사615078	1	MULTIPOLYGON (((127.0663436500138 37.1681584095418, 127.0663384993395 37.1690598009381, 127.0674648635432 37.16906391758857, 127.0674700008405 37.1681625260586, 127.0663436500138 37.1681584095418)))	17.0	0.0	11.0
다사615079	0	MULTIPOLYGON (((127.0663384993395 37.1690598009381, 127.0663333484359 37.16996119219633, 127.0674597260172 37.1699653089805, 127.0674648635432 37.16906391758857, 127.0663384993395 37.1690598009381)))	14.0	0.0	0.0
다사615080	0	MULTIPOLYGON (((127.0663333484359 37.16996119219633, 127.0663281973031 37.17086258331652, 127.0674545882627 37.17086670023436, 127.0674597260172 37.1699653089805, 127.0663333484359 37.16996119219633)))	0.0	0.0	0.0
다사615081	0	MULTIPOLYGON (((127.0663281973031 37.17086258331652, 127.0663230459411 37.17176397429864, 127.0674494502794 37.17176809135017, 127.0674545882627 37.17086670023436, 127.0663281973031 37.17086258331652)))	39.0	1.0	0.0
다사615082	1	MULTIPOLYGON (((127.0663230459411 37.17176397429864, 127.0663178943498 37.17266536514268, 127.0674443120675 37.17266948232793, 127.0674494502794 37.17176809135017, 127.0663230459411 37.17176397429864)))	189.0	0.0	0.0
다사615083	0	MULTIPOLYGON (((127.0663178943498 37.17266536514268, 127.0663127425292 37.17356675584868, 127.0674391736269 37.17357087316762, 127.0674443120675 37.17266948232793, 127.0663178943498 37.17266536514268)))	147.0	1.0	0.0
다사615084	0	MULTIPOLYGON (((127.0663127425292 37.17356675584868, 127.0663075904793 37.17446814641661, 127.0674340349576 37.17447226386925, 127.0674391736269 37.17357087316762, 127.0663127425292 37.17356675584868)))	151.0	0.0	21.0
다사615085	0	MULTIPOLYGON (((127.0663075904793 37.17446814641661, 127.0663024382001 37.17536953684645, 127.0674288960596 37.1753736544328, 127.0674340349576 37.17447226386925, 127.0663075904793 37.17446814641661)))	76.0	2.0	0.0
다사615086	0	MULTIPOLYGON (((127.0663024382001 37.17536953684645, 127.0662972856916 37.17627092713826, 127.0674237569329 37.17627504485831, 127.0674288960596 37.1753736544328, 127.0663024382001 37.17536953684645)))	0.0	0.0	0.0
다사615087	0	MULTIPOLYGON (((127.0662972856916 37.17627092713826, 127.0662921329539 37.17717231729199, 127.0674186175775 37.17717643514575, 127.0674237569329 37.17627504485831, 127.0662972856916 37.17627092713826)))	0.0	0.0	0.0
다사615088	0	MULTIPOLYGON (((127.0662921329539 37.17717231729199, 127.0662869799867 37.17807370730763, 127.0674134779933 37.17807782529513, 127.0674186175775 37.17717643514575, 127.0662921329539 37.17717231729199)))	0.0	0.0	0.0
다사615089	0	MULTIPOLYGON (((127.0662869799867 37.17807370730763, 127.0662818267903 37.17897509718522, 127.0674083381804 37.17897921530642, 127.0674134779933 37.17807782529513, 127.0662869799867 37.17807370730763)))	0.0	0.0	4.0
다사615090	0	MULTIPOLYGON (((127.0662818267903 37.17897509718522, 127.0662766733645 37.17987648692472, 127.0674031981387 37.17988060517965, 127.0674083381804 37.17897921530642, 127.0662818267903 37.17897509718522)))	0.0	0.0	0.0
다사615091	0	MULTIPOLYGON (((127.0662766733645 37.17987648692472, 127.0662715197093 37.18077787652616, 127.0673980578683 37.18078199491482, 127.0674031981387 37.17988060517965, 127.0662766733645 37.17987648692472)))	0.0	0.0	0.0
다사615092	0	MULTIPOLYGON (((127.0662715197093 37.18077787652616, 127.0662663658248 37.18167926598952, 127.0673929173691 37.1816833845119, 127.0673980578683 37.18078199491482, 127.0662715197093 37.18077787652616)))	0.0	0.0	0.0
다사615093	0	MULTIPOLYGON (((127.0662663658248 37.18167926598952, 127.0662612117109 37.18258065531481, 127.0673877766412 37.18258477397092, 127.0673929173691 37.1816833845119, 127.0662663658248 37.18167926598952)))	0.0	0.0	0.0
다사615094	0	MULTIPOLYGON (((127.0662612117109 37.18258065531481, 127.0662560573676 37.18348204450201, 127.0673826356844 37.18348616329186, 127.0673877766412 37.18258477397092, 127.0662612117109 37.18258065531481)))	0.0	0.0	0.0
다사615095	0	MULTIPOLYGON (((127.0662560573676 37.18348204450201, 127.0662509027948 37.18438343355115, 127.0673774944988 37.18438755247473, 127.0673826356844 37.18348616329186, 127.0662560573676 37.18348204450201)))	0.0	0.0	0.0
다사615099	0	MULTIPOLYGON (((127.0662354377002 37.18708759987005, 127.0662302822097 37.18798898836685, 127.0673569274682 37.18799310782541, 127.0673620695691 37.18709171919485, 127.0662354377002 37.18708759987005)))	0.0	0.0	0.0
다사615100	0	MULTIPOLYGON (((127.0662302822097 37.18798898836685, 127.0662251264898 37.18889037672556, 127.0673517851384 37.18889449631789, 127.0673569274682 37.18799310782541, 127.0662302822097 37.18798898836685)))	0.0	0.0	0.0
다사615101	0	MULTIPOLYGON (((127.0662251264898 37.18889037672556, 127.0662199705405 37.18979176494619, 127.0673466425798 37.18979588467227, 127.0673517851384 37.18889449631789, 127.0662251264898 37.18889037672556)))	0.0	0.0	0.0
다사615102	0	MULTIPOLYGON (((127.0662199705405 37.18979176494619, 127.0662148143617 37.19069315302873, 127.0673414997923 37.19069727288857, 127.0673466425798 37.18979588467227, 127.0662199705405 37.18979176494619)))	0.0	0.0	0.0
다사615103	0	MULTIPOLYGON (((127.0662148143617 37.19069315302873, 127.0662096579533 37.1915945409732, 127.0673363567758 37.19159866096678, 127.0673414997923 37.19069727288857, 127.0662148143617 37.19069315302873)))	0.0	0.0	0.0
다사615104	0	MULTIPOLYGON (((127.0662096579533 37.1915945409732, 127.0662045013155 37.19249592877956, 127.0673312135305 37.19250004890694, 127.0673363567758 37.19159866096678, 127.0662096579533 37.1915945409732)))	0.0	0.0	0.0
다사615107	0	MULTIPOLYGON (((127.0661941873514 37.19429870397803, 127.066189030025 37.19520009137011, 127.067315782421 37.1952042118988, 127.0673209263531 37.19430282437293, 127.0661941873514 37.19429870397803)))	0.0	0.0	0.0
다사615108	0	MULTIPOLYGON (((127.066189030025 37.19520009137011, 127.0661838724691 37.1961014786241, 127.06731063826 37.19610559928656, 127.067315782421 37.1952042118988, 127.066189030025 37.19520009137011)))	0.0	0.0	0.0
다사616032	0	MULTIPOLYGON (((127.0677060695455 37.12669836646197, 127.0677009427539 37.12759976434121, 127.0688266924591 37.12760386415576, 127.068831805901 37.12670246614334, 127.0677060695455 37.12669836646197)))	0.0	0.0	0.0
다사616033	2	MULTIPOLYGON (((127.0677009427539 37.12759976434121, 127.0676958157342 37.12850116208244, 127.0688215787896 37.1285052620302, 127.0688266924591 37.12760386415576, 127.0677009427539 37.12759976434121)))	0.0	0.0	0.0
다사616034	0	MULTIPOLYGON (((127.0676958157342 37.12850116208244, 127.0676906884864 37.12940255968568, 127.0688164648926 37.12940665976664, 127.0688215787896 37.1285052620302, 127.0676958157342 37.12850116208244)))	0.0	0.0	10.0
다사616035	0	MULTIPOLYGON (((127.0676906884864 37.12940255968568, 127.0676855610103 37.13030395715091, 127.068811350768 37.13030805736508, 127.0688164648926 37.12940665976664, 127.0676906884864 37.12940255968568)))	11.0	0.0	0.0
다사616036	0	MULTIPOLYGON (((127.0676855610103 37.13030395715091, 127.0676804333061 37.13120535447813, 127.0688062364159 37.13120945482551, 127.068811350768 37.13030805736508, 127.0676855610103 37.13030395715091)))	30.0	0.0	1.0
다사616037	0	MULTIPOLYGON (((127.0676804333061 37.13120535447813, 127.0676753053737 37.13210675166737, 127.0688011218361 37.13211085214795, 127.0688062364159 37.13120945482551, 127.0676804333061 37.13120535447813)))	8.0	1.0	0.0
다사616038	0	MULTIPOLYGON (((127.0676753053737 37.13210675166737, 127.0676701772131 37.1330081487186, 127.0687960070287 37.13301224933239, 127.0688011218361 37.13211085214795, 127.0676753053737 37.13210675166737)))	29.0	0.0	0.0
다사616039	0	MULTIPOLYGON (((127.0676701772131 37.1330081487186, 127.0676650488243 37.13390954563181, 127.0687908919937 37.13391364637882, 127.0687960070287 37.13301224933239, 127.0676701772131 37.1330081487186)))	67.0	0.0	0.0
다사616040	0	MULTIPOLYGON (((127.0676650488243 37.13390954563181, 127.0676599202073 37.13481094240702, 127.0687857767311 37.13481504328723, 127.0687908919937 37.13391364637882, 127.0676650488243 37.13390954563181)))	132.0	2.0	55.0
다사616041	0	MULTIPOLYGON (((127.0676599202073 37.13481094240702, 127.067654791362 37.1357123390442, 127.0687806612409 37.13571644005766, 127.0687857767311 37.13481504328723, 127.0676599202073 37.13481094240702)))	84.0	1.0	41.0
다사616042	0	MULTIPOLYGON (((127.067654791362 37.1357123390442, 127.0676496622885 37.1366137355434, 127.068775545523 37.13661783669006, 127.0687806612409 37.13571644005766, 127.067654791362 37.1357123390442)))	0.0	0.0	0.0
다사616043	0	MULTIPOLYGON (((127.0676496622885 37.1366137355434, 127.0676445329867 37.13751513190456, 127.0687704295775 37.13751923318446, 127.068775545523 37.13661783669006, 127.0676496622885 37.1366137355434)))	0.0	0.0	0.0
다사616044	1	MULTIPOLYGON (((127.0676445329867 37.13751513190456, 127.0676394034567 37.13841652812772, 127.0687653134042 37.13842062954085, 127.0687704295775 37.13751923318446, 127.0676445329867 37.13751513190456)))	0.0	0.0	0.0
다사616045	0	MULTIPOLYGON (((127.0676394034567 37.13841652812772, 127.0676342736985 37.13931792421287, 127.0687601970033 37.13932202575924, 127.0687653134042 37.13842062954085, 127.0676394034567 37.13841652812772)))	0.0	0.0	0.0
다사616046	0	MULTIPOLYGON (((127.0676342736985 37.13931792421287, 127.0676291437119 37.14021932015999, 127.0687550803747 37.1402234218396, 127.0687601970033 37.13932202575924, 127.0676342736985 37.13931792421287)))	0.0	0.0	0.0
다사616047	0	MULTIPOLYGON (((127.0676291437119 37.14021932015999, 127.067624013497 37.1411207159691, 127.0687499635184 37.14112481778195, 127.0687550803747 37.1402234218396, 127.0676291437119 37.14021932015999)))	0.0	0.0	0.0
다사616048	0	MULTIPOLYGON (((127.067624013497 37.1411207159691, 127.0676188830538 37.1420221116402, 127.0687448464344 37.14202621358629, 127.0687499635184 37.14112481778195, 127.067624013497 37.1411207159691)))	0.0	0.0	0.0
다사616049	0	MULTIPOLYGON (((127.0676188830538 37.1420221116402, 127.0676137523823 37.14292350717329, 127.0687397291227 37.14292760925262, 127.0687448464344 37.14202621358629, 127.0676188830538 37.1420221116402)))	0.0	0.0	0.0
다사616050	0	MULTIPOLYGON (((127.0676137523823 37.14292350717329, 127.0676086214825 37.14382490256834, 127.0687346115832 37.14382900478092, 127.0687397291227 37.14292760925262, 127.0676137523823 37.14292350717329)))	0.0	0.0	0.0
다사616051	3	MULTIPOLYGON (((127.0676086214825 37.14382490256834, 127.0676034903543 37.14472629782537, 127.068729493816 37.14473040017121, 127.0687346115832 37.14382900478092, 127.0676086214825 37.14382490256834)))	0.0	0.0	1.0
다사616052	0	MULTIPOLYGON (((127.0676034903543 37.14472629782537, 127.0675983589978 37.14562769294438, 127.068724375821 37.14563179542347, 127.068729493816 37.14473040017121, 127.0676034903543 37.14472629782537)))	0.0	0.0	0.0
다사616053	0	MULTIPOLYGON (((127.0675983589978 37.14562769294438, 127.0675932274129 37.14652908792537, 127.0687192575983 37.14653319053772, 127.068724375821 37.14563179542347, 127.0675983589978 37.14562769294438)))	0.0	0.0	0.0
다사616054	1	MULTIPOLYGON (((127.0675932274129 37.14652908792537, 127.0675880955997 37.14743048276832, 127.0687141391478 37.14743458551393, 127.0687192575983 37.14653319053772, 127.0675932274129 37.14652908792537)))	0.0	0.0	0.0
다사616055	1	MULTIPOLYGON (((127.0675880955997 37.14743048276832, 127.0675829635581 37.14833187747326, 127.0687090204695 37.14833598035214, 127.0687141391478 37.14743458551393, 127.0675880955997 37.14743048276832)))	0.0	0.0	0.0
다사616056	1	MULTIPOLYGON (((127.0675829635581 37.14833187747326, 127.0675778312881 37.14923327204017, 127.0687039015634 37.1492373750523, 127.0687090204695 37.14833598035214, 127.0675829635581 37.14833187747326)))	0.0	0.0	1.0
다사616057	2	MULTIPOLYGON (((127.0675778312881 37.14923327204017, 127.0675726987896 37.15013466646904, 127.0686987824295 37.15013876961446, 127.0687039015634 37.1492373750523, 127.0675778312881 37.14923327204017)))	0.0	0.0	3.0
다사616058	1	MULTIPOLYGON (((127.0675726987896 37.15013466646904, 127.0675675660628 37.15103606075989, 127.0686936630678 37.15104016403858, 127.0686987824295 37.15013876961446, 127.0675726987896 37.15013466646904)))	12.0	0.0	0.0
다사616059	1	MULTIPOLYGON (((127.0675675660628 37.15103606075989, 127.0675624331075 37.15193745491271, 127.0686885434783 37.15194155832468, 127.0686936630678 37.15104016403858, 127.0675675660628 37.15103606075989)))	0.0	0.0	0.0
다사616060	1	MULTIPOLYGON (((127.0675624331075 37.15193745491271, 127.0675572999239 37.15283884892749, 127.0686834236609 37.15284295247275, 127.0686885434783 37.15194155832468, 127.0675624331075 37.15193745491271)))	16.0	0.0	1.0
다사616061	0	MULTIPOLYGON (((127.0675572999239 37.15283884892749, 127.0675521665117 37.15374024280423, 127.0686783036157 37.15374434648277, 127.0686834236609 37.15284295247275, 127.0675572999239 37.15283884892749)))	11.0	0.0	0.0
다사616062	1	MULTIPOLYGON (((127.0675521665117 37.15374024280423, 127.0675470328712 37.15464163654296, 127.0686731833426 37.15464574035477, 127.0686783036157 37.15374434648277, 127.0675521665117 37.15374024280423)))	0.0	0.0	0.0
다사616063	5	MULTIPOLYGON (((127.0675470328712 37.15464163654296, 127.0675418990021 37.15554303014363, 127.0686680628417 37.15554713408874, 127.0686731833426 37.15464574035477, 127.0675470328712 37.15464163654296)))	0.0	0.0	0.0
다사616064	0	MULTIPOLYGON (((127.0675418990021 37.15554303014363, 127.0675367649046 37.15644442360626, 127.0686629421128 37.15644852768466, 127.0686680628417 37.15554713408874, 127.0675418990021 37.15554303014363)))	0.0	0.0	0.0
다사616065	0	MULTIPOLYGON (((127.0675367649046 37.15644442360626, 127.0675316305786 37.15734581693086, 127.0686578211561 37.15734992114256, 127.0686629421128 37.15644852768466, 127.0675367649046 37.15644442360626)))	0.0	0.0	0.0
다사616066	0	MULTIPOLYGON (((127.0675316305786 37.15734581693086, 127.067526496024 37.15824721011742, 127.0686526999715 37.15825131446242, 127.0686578211561 37.15734992114256, 127.0675316305786 37.15734581693086)))	0.0	1.0	1.0
다사616067	1	MULTIPOLYGON (((127.067526496024 37.15824721011742, 127.067521361241 37.15914860316594, 127.0686475785589 37.15915270764424, 127.0686526999715 37.15825131446242, 127.067526496024 37.15824721011742)))	9.0	0.0	0.0
다사616068	0	MULTIPOLYGON (((127.067521361241 37.15914860316594, 127.0675162262295 37.16004999607642, 127.0686424569184 37.16005410068802, 127.0686475785589 37.15915270764424, 127.067521361241 37.15914860316594)))	21.0	0.0	0.0
다사616069	0	MULTIPOLYGON (((127.0675162262295 37.16004999607642, 127.0675110909894 37.16095138884886, 127.06863733505 37.16095549359376, 127.0686424569184 37.16005410068802, 127.0675162262295 37.16004999607642)))	8.0	0.0	5.0
다사616070	0	MULTIPOLYGON (((127.0675110909894 37.16095138884886, 127.0675059555208 37.16185278148324, 127.0686322129537 37.16185688636146, 127.06863733505 37.16095549359376, 127.0675110909894 37.16095138884886)))	0.0	0.0	0.0
다사616071	0	MULTIPOLYGON (((127.0675059555208 37.16185278148324, 127.0675008198236 37.16275417397959, 127.0686270906294 37.16275827899112, 127.0686322129537 37.16185688636146, 127.0675059555208 37.16185278148324)))	0.0	0.0	0.0
다사616072	1	MULTIPOLYGON (((127.0675008198236 37.16275417397959, 127.0674956838979 37.16365556633787, 127.0686219680771 37.16365967148273, 127.0686270906294 37.16275827899112, 127.0675008198236 37.16275417397959)))	0.0	0.0	0.0
다사616073	0	MULTIPOLYGON (((127.0674956838979 37.16365556633787, 127.0674905477436 37.16455695855812, 127.0686168452968 37.1645610638363, 127.0686219680771 37.16365967148273, 127.0674956838979 37.16365556633787)))	0.0	0.0	0.0
다사616074	0	MULTIPOLYGON (((127.0674905477436 37.16455695855812, 127.0674854113607 37.16545835064031, 127.0686117222886 37.1654624560518, 127.0686168452968 37.1645610638363, 127.0674905477436 37.16455695855812)))	0.0	0.0	3.0
다사616075	0	MULTIPOLYGON (((127.0674854113607 37.16545835064031, 127.0674802747493 37.16635974258446, 127.0686065990524 37.16636384812929, 127.0686117222886 37.1654624560518, 127.0674854113607 37.16545835064031)))	0.0	0.0	0.0
다사616076	0	MULTIPOLYGON (((127.0674802747493 37.16635974258446, 127.0674751379092 37.16726113439055, 127.0686014755881 37.16726524006871, 127.0686065990524 37.16636384812929, 127.0674802747493 37.16635974258446)))	29.0	0.0	0.0
다사616077	0	MULTIPOLYGON (((127.0674751379092 37.16726113439055, 127.0674700008405 37.1681625260586, 127.0685963518959 37.16816663187009, 127.0686014755881 37.16726524006871, 127.0674751379092 37.16726113439055)))	0.0	0.0	0.0
다사616078	1	MULTIPOLYGON (((127.0674700008405 37.1681625260586, 127.0674648635432 37.16906391758857, 127.0685912279756 37.1690680235334, 127.0685963518959 37.16816663187009, 127.0674700008405 37.1681625260586)))	13.0	0.0	0.0
다사616079	0	MULTIPOLYGON (((127.0674648635432 37.16906391758857, 127.0674597260172 37.1699653089805, 127.0685861038272 37.16996941505867, 127.0685912279756 37.1690680235334, 127.0674648635432 37.16906391758857)))	56.0	0.0	0.0
다사616080	0	MULTIPOLYGON (((127.0674597260172 37.1699653089805, 127.0674545882627 37.17086670023436, 127.0685809794508 37.17087080644588, 127.0685861038272 37.16996941505867, 127.0674597260172 37.1699653089805)))	27.0	1.0	0.0
다사616081	0	MULTIPOLYGON (((127.0674545882627 37.17086670023436, 127.0674494502794 37.17176809135017, 127.0685758548464 37.17177219769504, 127.0685809794508 37.17087080644588, 127.0674545882627 37.17086670023436)))	43.0	0.0	0.0
다사616082	0	MULTIPOLYGON (((127.0674494502794 37.17176809135017, 127.0674443120675 37.17266948232793, 127.0685707300139 37.17267358880613, 127.0685758548464 37.17177219769504, 127.0674494502794 37.17176809135017)))	95.0	0.0	0.0
다사616083	0	MULTIPOLYGON (((127.0674443120675 37.17266948232793, 127.0674391736269 37.17357087316762, 127.0685656049533 37.17357497977918, 127.0685707300139 37.17267358880613, 127.0674443120675 37.17266948232793)))	125.0	0.0	0.0
다사616084	0	MULTIPOLYGON (((127.0674391736269 37.17357087316762, 127.0674340349576 37.17447226386925, 127.0685604796646 37.17447637061417, 127.0685656049533 37.17357497977918, 127.0674391736269 37.17357087316762)))	128.0	0.0	0.0
다사616085	0	MULTIPOLYGON (((127.0674340349576 37.17447226386925, 127.0674288960596 37.1753736544328, 127.0685553541478 37.17537776131108, 127.0685604796646 37.17447637061417, 127.0674340349576 37.17447226386925)))	130.0	1.0	0.0
다사616086	0	MULTIPOLYGON (((127.0674288960596 37.1753736544328, 127.0674237569329 37.17627504485831, 127.0685502284028 37.17627915186996, 127.0685553541478 37.17537776131108, 127.0674288960596 37.1753736544328)))	0.0	0.0	0.0
다사616087	0	MULTIPOLYGON (((127.0674237569329 37.17627504485831, 127.0674186175775 37.17717643514575, 127.0685451024298 37.17718054229076, 127.0685502284028 37.17627915186996, 127.0674237569329 37.17627504485831)))	0.0	0.0	0.0
다사616088	0	MULTIPOLYGON (((127.0674186175775 37.17717643514575, 127.0674134779933 37.17807782529513, 127.0685399762286 37.1780819325735, 127.0685451024298 37.17718054229076, 127.0674186175775 37.17717643514575)))	0.0	0.0	0.0
다사616089	0	MULTIPOLYGON (((127.0674134779933 37.17807782529513, 127.0674083381804 37.17897921530642, 127.0685348497993 37.17898332271817, 127.0685399762286 37.1780819325735, 127.0674134779933 37.17807782529513)))	0.0	0.0	0.0
다사616090	0	MULTIPOLYGON (((127.0674083381804 37.17897921530642, 127.0674031981387 37.17988060517965, 127.0685297231418 37.17988471272477, 127.0685348497993 37.17898332271817, 127.0674083381804 37.17897921530642)))	0.0	0.0	0.0
다사616091	0	MULTIPOLYGON (((127.0674031981387 37.17988060517965, 127.0673980578683 37.18078199491482, 127.0685245962561 37.18078610259332, 127.0685297231418 37.17988471272477, 127.0674031981387 37.17988060517965)))	0.0	0.0	0.0
다사616092	0	MULTIPOLYGON (((127.0673980578683 37.18078199491482, 127.0673929173691 37.1816833845119, 127.0685194691423 37.18168749232377, 127.0685245962561 37.18078610259332, 127.0673980578683 37.18078199491482)))	0.0	0.0	0.0
다사616093	0	MULTIPOLYGON (((127.0673929173691 37.1816833845119, 127.0673877766412 37.18258477397092, 127.0685143418003 37.18258888191617, 127.0685194691423 37.18168749232377, 127.0673929173691 37.1816833845119)))	0.0	0.0	0.0
다사616094	0	MULTIPOLYGON (((127.0673877766412 37.18258477397092, 127.0673826356844 37.18348616329186, 127.06850921423 37.18349027137049, 127.0685143418003 37.18258888191617, 127.0673877766412 37.18258477397092)))	0.0	0.0	0.0
다사616095	0	MULTIPOLYGON (((127.0673826356844 37.18348616329186, 127.0673774944988 37.18438755247473, 127.0685040864316 37.18439166068676, 127.06850921423 37.18349027137049, 127.0673826356844 37.18348616329186)))	0.0	0.0	0.0
다사616096	0	MULTIPOLYGON (((127.0673774944988 37.18438755247473, 127.0673723530844 37.18528894151952, 127.0684989584049 37.18529304986495, 127.0685040864316 37.18439166068676, 127.0673774944988 37.18438755247473)))	0.0	0.0	0.0
다사616100	0	MULTIPOLYGON (((127.0673569274682 37.18799310782541, 127.0673517851384 37.18889449631789, 127.0684784440159 37.1888986051969, 127.0684835729555 37.18799721657103, 127.0673569274682 37.18799310782541)))	0.0	0.0	0.0
다사616101	0	MULTIPOLYGON (((127.0673517851384 37.18889449631789, 127.0673466425798 37.18979588467227, 127.0684733148479 37.1897999936847, 127.0684784440159 37.1888986051969, 127.0673517851384 37.18889449631789)))	0.0	0.0	0.0
다사616102	0	MULTIPOLYGON (((127.0673466425798 37.18979588467227, 127.0673414997923 37.19069727288857, 127.0684681854517 37.19070138203443, 127.0684733148479 37.1897999936847, 127.0673466425798 37.18979588467227)))	0.0	0.0	0.0
다사616103	0	MULTIPOLYGON (((127.0673414997923 37.19069727288857, 127.0673363567758 37.19159866096678, 127.0684630558272 37.19160277024606, 127.0684681854517 37.19070138203443, 127.0673414997923 37.19069727288857)))	0.0	0.0	0.0
다사617032	0	MULTIPOLYGON (((127.068831805901 37.12670246614334, 127.0688266924591 37.12760386415576, 127.0699524423918 37.12760795328066, 127.069957542484 37.12670655513539, 127.068831805901 37.12670246614334)))	0.0	0.0	0.0
다사617033	0	MULTIPOLYGON (((127.0688266924591 37.12760386415576, 127.0688215787896 37.1285052620302, 127.0699473420726 37.12850935128795, 127.0699524423918 37.12760795328066, 127.0688266924591 37.12760386415576)))	0.0	0.0	0.0
다사617034	0	MULTIPOLYGON (((127.0688215787896 37.1285052620302, 127.0688164648926 37.12940665976664, 127.0699422415265 37.12941074915724, 127.0699473420726 37.12850935128795, 127.0688215787896 37.1285052620302)))	82.0	0.0	0.0
다사617035	1	MULTIPOLYGON (((127.0688164648926 37.12940665976664, 127.068811350768 37.13030805736508, 127.0699371407533 37.13031214688854, 127.0699422415265 37.12941074915724, 127.0688164648926 37.12940665976664)))	180.0	1.0	0.0
다사617036	2	MULTIPOLYGON (((127.068811350768 37.13030805736508, 127.0688062364159 37.13120945482551, 127.0699320397532 37.13121354448182, 127.0699371407533 37.13031214688854, 127.068811350768 37.13030805736508)))	9.0	1.0	0.0
