	gid	accident_cnt	geometry	schoolzone_num	safetysign_num	bump_num	child_num	school_num	facility_num	signal_num	busstop_num	crosswalk_num	sidewalk_num	ill_park	car_num	node	park_YN	foot_traf_mean	traffic	bigcar_ratio	rushhour_freq	road_width
1269	다사618048	0	MULTIPOLYGON (((127.0698759137676 37.14112890889992, 127.0698708100427 37.14203030483716, 127.0709967738782 37.1420343853928, 127.0710018642438 37.14113298932302, 127.0698759137676 37.14112890889992)))	0	0	0	0.0	0	42	0	1	4	5	11	66	0	0	216.20197916666663	2218.38	0.12329831709936832	74.42	0.75
1270	다사618049	0	MULTIPOLYGON (((127.0698708100427 37.14203030483716, 127.0698657060908 37.14293170063638, 127.070991683286 37.14293578132457, 127.0709967738782 37.1420343853928, 127.0698708100427 37.14203030483716)))	0	0	0	0.0	0	0	4	2	1	5	424	65	0	0	185.48520833333333	6049.182500000001	0.19435027124397367	37.25	0.75
1271	다사618050	0	MULTIPOLYGON (((127.0698657060908 37.14293170063638, 127.0698606019117 37.14383309629758, 127.0709865924673 37.14383717711834, 127.070991683286 37.14293578132457, 127.0698657060908 37.14293170063638)))	0	0	0	0.0	0	0	0	0	0	1	1	92	0	0	136.551875	1725.81175	0.13072878406472666	61.365	0.325
1272	다사618051	2	MULTIPOLYGON (((127.0698606019117 37.14383309629758, 127.0698554975054 37.14473449182078, 127.0709815014221 37.14473857277408, 127.0709865924673 37.14383717711834, 127.0698606019117 37.14383309629758)))	0	0	0	0.0	0	0	0	0	0	3	69	48	0	0	157.235	1156.98	0.12889361104480354	60.195	0.25
1273	다사618052	1	MULTIPOLYGON (((127.0698554975054 37.14473449182078, 127.069850392872 37.14563588720596, 127.0709764101502 37.14563996829181, 127.0709815014221 37.14473857277408, 127.0698554975054 37.14473449182078)))	0	0	0	0.0	0	0	0	0	0	0	117	55	0	0	263.7427083333333	2455.945	0.12100889269633555	63.31999999999999	0.375
1274	다사618053	2	MULTIPOLYGON (((127.069850392872 37.14563588720596, 127.0698452880115 37.1465372824531, 127.0709713186518 37.14654136367154, 127.0709764101502 37.14563996829181, 127.069850392872 37.14563588720596)))	0	0	0	0.0	0	0	1	1	1	5	1172	7	0	0	334.2472916666667	3754.91	0.11312417434786752	66.445	0.5
1275	다사618054	0	MULTIPOLYGON (((127.0698452880115 37.1465372824531, 127.0698401829237 37.14743867756224, 127.0709662269268 37.14744275891323, 127.0709713186518 37.14654136367154, 127.0698452880115 37.1465372824531)))	1	0	0	0.0	0	0	0	0	1	3	2	46	0	0	210.01285037878796	3810.305625	0.1126694844093609	65.784375	0.53125
1276	다사618055	0	MULTIPOLYGON (((127.0698401829237 37.14743867756224, 127.0698350776088 37.14834007253336, 127.0709611349752 37.14834415401693, 127.0709662269268 37.14744275891323, 127.0698401829237 37.14743867756224)))	1	0	0	0.0	0	0	0	0	0	0	7	52	0	0	86.79052083333335	9696.0325	0.15556694511087474	63.3325	0.6875
1277	다사618056	1	MULTIPOLYGON (((127.0698350776088 37.14834007253336, 127.0698299720666 37.14924146736645, 127.0709560427971 37.14924554898259, 127.0709611349752 37.14834415401693, 127.0698350776088 37.14834007253336)))	0	0	1	0.0	0	0	4	0	1	5	795	30	1	0	420.1605208333333	10966.5775	0.16098514655090285	58.4525	0.75
1278	다사618058	0	MULTIPOLYGON (((127.0698248662973 37.15014286206154, 127.0698197603007 37.15104425661858, 127.0709458577608 37.15104833849987, 127.0709509503923 37.15014694381025, 127.0698248662973 37.15014286206154)))	2	0	0	0.0	1	1	0	0	0	0	1	3	0	1	85.643125	441.665	0.1492402708161896	94.085	0.25
1279	다사618059	1	MULTIPOLYGON (((127.0698197603007 37.15104425661858, 127.0698146540769 37.1519456510376, 127.0709407649027 37.15194973305147, 127.0709458577608 37.15104833849987, 127.0698197603007 37.15104425661858)))	0	0	0	0.0	0	0	0	0	0	0	0	33	1	1	81.95447916666667	563.5600000000002	0.16376073161391694	98.495	0.5
1280	다사618060	0	MULTIPOLYGON (((127.0698146540769 37.1519456510376, 127.0698095476258 37.15284704531859, 127.070935671818 37.15285112746506, 127.0709407649027 37.15194973305147, 127.0698146540769 37.1519456510376)))	1	0	0	9.0	0	0	0	0	0	0	0	66	0	0	97.78729166666668	1870.5052777777787	0.1238365376505924	89.39208333333332	0.40972222222222215
1281	다사618061	0	MULTIPOLYGON (((127.0698095476258 37.15284704531859, 127.0698044409475 37.15374843946156, 127.0709305785066 37.15375252174061, 127.070935671818 37.15285112746506, 127.0698095476258 37.15284704531859)))	2	0	0	14.0	0	0	0	0	0	0	0	73	0	1	56.12836805555556	632.7616666666668	0.11347923634748393	91.23083333333334	0.3333333333333333
1282	다사618062	0	MULTIPOLYGON (((127.0698044409475 37.15374843946156, 127.069799334042 37.15464983346649, 127.0709254849686 37.15465391587815, 127.0709305785066 37.15375252174061, 127.0698044409475 37.15374843946156)))	1	0	0	0.0	0	10	0	0	0	0	0	64	0	1	52.01072916666666	632.7616666666668	0.11347923634748393	91.23083333333334	0.3333333333333333
1283	다사618063	1	MULTIPOLYGON (((127.069799334042 37.15464983346649, 127.0697942269091 37.1555512273334, 127.0709203912038 37.15555530987765, 127.0709254849686 37.15465391587815, 127.069799334042 37.15464983346649)))	0	0	0	0.0	0	0	0	1	1	5	43	62	0	0	162.55510416666667	8069.6275	0.1401513320539344	99.205	0.625
1284	다사618066	0	MULTIPOLYGON (((127.0697840119615 37.15735401465313, 127.0697789041468 37.15825540810594, 127.0709051085494 37.15825949104798, 127.0709102029942 37.15735809746256, 127.0697840119615 37.15735401465313)))	0	0	0	68.0	0	0	0	0	1	2	52	229	0	0	167.001875	2569.4875	0.07429442702509796	50.52875	0.4375
1285	다사618067	0	MULTIPOLYGON (((127.0697789041468 37.15825540810594, 127.0697737961047 37.15915680142072, 127.0709000138778 37.15916088449538, 127.0709051085494 37.15825949104798, 127.0697789041468 37.15825540810594)))	0	0	0	9.0	0	0	0	1	2	5	0	23	0	0	202.70187500000003	8031.035	0.1053591627614262	64.07833333333333	0.5833333333333334
1286	다사618068	1	MULTIPOLYGON (((127.0697737961047 37.15915680142072, 127.0697686878353 37.16005819459745, 127.0708949189795 37.16006227780472, 127.0709000138778 37.15916088449538, 127.0697737961047 37.15915680142072)))	0	0	0	0.0	0	1	3	2	4	6	29	33	2	0	222.72375	13903.851666666666	0.12200483153182805	92.825	0.7916666666666666
1287	다사618072	0	MULTIPOLYGON (((127.0697533616631 37.16276237329945, 127.0697482524842 37.16366376592403, 127.0708745371188 37.16366784966175, 127.0708796329241 37.16276645690456, 127.0697533616631 37.16276237329945)))	0	0	0	0.0	0	0	0	0	1	3	0	0	0	0	8.004109848484848	7754.644999999998	0.13188401707569813	5.460000000000001	0.5
1291	다사619034	0	MULTIPOLYGON (((127.0710731055826 37.12851342985569, 127.0710680183873 37.12941482785749, 127.0721937954745 37.12941889586736, 127.0721988693189 37.1285174977334, 127.0710731055826 37.12851342985569)))	0	0	0	0.0	0	0	1	0	6	4	0	4	0	0	55.35489583333333	9202.447499999998	0.2462748426799632	92.2	0.5
1292	다사619035	1	MULTIPOLYGON (((127.0710680183873 37.12941482785749, 127.0710629309656 37.13031622572128, 127.0721887214043 37.13032029386331, 127.0721937954745 37.12941889586736, 127.0710680183873 37.12941482785749)))	2	0	0	0.0	0	4	1	0	6	6	0	0	1	0	71.55645833333331	10518.382857142857	0.2029210722775532	95.21571428571428	0.5357142857142857
1293	다사619036	0	MULTIPOLYGON (((127.0710629309656 37.13031622572128, 127.0710578433176 37.13121762344709, 127.0721836471083 37.13122169172128, 127.0721887214043 37.13032029386331, 127.0710629309656 37.13031622572128)))	4	0	0	0.0	1	0	0	0	1	4	0	4	0	0	165.39239583333332	18242.880000000005	0.1761680785458869	99.26	0.75
1294	다사619037	1	MULTIPOLYGON (((127.0710578433176 37.13121762344709, 127.0710527554431 37.1321190210349, 127.0721785725865 37.13212308944127, 127.0721836471083 37.13122169172128, 127.0710578433176 37.13121762344709)))	2	1	0	0.0	1	7	3	0	2	5	0	50	2	0	162.1615625	9570.20375	0.13026091689889008	95.57125	0.625
1295	다사619039	0	MULTIPOLYGON (((127.0710476673422 37.13302041848472, 127.0710425790149 37.13392181579655, 127.0721684228655 37.13392588446725, 127.0721734978389 37.13302448702325, 127.0710476673422 37.13302041848472)))	2	0	0	130.0	1	0	0	1	2	0	7	0	1	0	152.16614583333333	1416.236666666667	0.1453923803331508	76.54666666666667	0.5
1296	다사619040	0	MULTIPOLYGON (((127.0710425790149 37.13392181579655, 127.0710374904612 37.13482321297036, 127.0721633476662 37.13482728177324, 127.0721684228655 37.13392588446725, 127.0710425790149 37.13392181579655)))	1	0	0	69.0	1	0	0	0	1	0	25	0	0	1	149.65510416666666	861.5783333333335	0.16705960183671806	84.05666666666666	0.5
1297	다사619041	0	MULTIPOLYGON (((127.0710374904612 37.13482321297036, 127.071032401681 37.13572461000618, 127.072158272241 37.13572867894124, 127.0721633476662 37.13482728177324, 127.0710374904612 37.13482321297036)))	0	0	0	85.0	0	8	1	0	2	4	1	427	0	1	170.94135416666668	1153.515	0.13805568000661605	71.63	0.5
1298	다사619042	1	MULTIPOLYGON (((127.071032401681 37.13572461000618, 127.0710273126743 37.136626006904, 127.07215319659 37.13663007597125, 127.072158272241 37.13572867894124, 127.071032401681 37.13572461000618)))	0	0	0	0.0	0	13	3	0	2	8	2	1	1	0	229.38885416666665	6878.69	0.1495281411394125	89.68166666666666	0.8333333333333334
1299	다사619044	1	MULTIPOLYGON (((127.0710222234412 37.13752740366381, 127.0710171339816 37.13842880028562, 127.0721430446103 37.13843286961723, 127.0721481207131 37.13753147286324, 127.0710222234412 37.13752740366381)))	1	0	0	38.0	2	0	0	0	3	2	50	0	0	1	89.828125	698.5325	0.09623027254394394	86.665	0.5
1300	다사619045	0	MULTIPOLYGON (((127.0710171339816 37.13842880028562, 127.0710120442955 37.13933019676943, 127.0721379682817 37.13933426623323, 127.0721430446103 37.13843286961723, 127.0710171339816 37.13842880028562)))	2	0	0	0.0	1	0	0	0	5	4	12	10	1	1	104.27895833333334	1793.595	0.11113452204028937	77.4875	0.625
1301	다사619046	0	MULTIPOLYGON (((127.0710120442955 37.13933019676943, 127.0710069543829 37.14023159311522, 127.0721328917271 37.14023566271123, 127.0721379682817 37.13933426623323, 127.0710120442955 37.13933019676943)))	1	0	0	0.0	1	0	0	0	4	5	2	0	0	0	150.51958333333332	1228.32	0.10707475515519953	83.72999999999998	0.5
1302	다사619047	0	MULTIPOLYGON (((127.0710069543829 37.14023159311522, 127.0710018642438 37.14113298932302, 127.0721278149466 37.14113705905122, 127.0721328917271 37.14023566271123, 127.0710069543829 37.14023159311522)))	0	0	0	69.0	0	0	0	0	4	5	0	0	0	0	115.71083333333333	1228.32	0.10707475515519953	83.72999999999998	0.5
1303	다사619048	2	MULTIPOLYGON (((127.0710018642438 37.14113298932302, 127.0709967738782 37.1420343853928, 127.0721227379402 37.14203845525319, 127.0721278149466 37.14113705905122, 127.0710018642438 37.14113298932302)))	0	0	0	0.0	0	0	0	0	6	7	340	105	1	0	181.4323958333333	1705.1985714285709	0.10392035276288653	66.32571428571427	0.5357142857142857
1304	다사619049	1	MULTIPOLYGON (((127.0709967738782 37.1420343853928, 127.070991683286 37.14293578132457, 127.0721176607078 37.14293985131718, 127.0721227379402 37.14203845525319, 127.0709967738782 37.1420343853928)))	0	0	0	0.0	0	0	1	0	2	4	13	23	1	0	125.99364583333336	3668.386	0.12554940776763834	50.448	0.6
1305	다사619050	0	MULTIPOLYGON (((127.070991683286 37.14293578132457, 127.0709865924673 37.14383717711834, 127.0721125832495 37.14384124724315, 127.0721176607078 37.14293985131718, 127.070991683286 37.14293578132457)))	0	0	1	0.0	0	0	0	0	0	1	60	109	0	1	199.74375	2294.6435	0.13256395708464974	62.535	0.4
1306	다사619051	0	MULTIPOLYGON (((127.0709865924673 37.14383717711834, 127.0709815014221 37.14473857277408, 127.0721075055652 37.1447426430311, 127.0721125832495 37.14384124724315, 127.0709865924673 37.14383717711834)))	0	0	0	9.0	0	0	2	0	0	3	267	39	0	1	138.98458333333332	1156.98	0.12889361104480354	60.195	0.25
1307	다사619052	2	MULTIPOLYGON (((127.0709815014221 37.14473857277408, 127.0709764101502 37.14563996829181, 127.072102427655 37.14564403868106, 127.0721075055652 37.1447426430311, 127.0709815014221 37.14473857277408)))	0	0	0	0.0	0	0	0	0	0	1	23	36	0	0	202.18427083333336	1806.4625	0.12495125187056955	61.75749999999999	0.3125
1308	다사619053	0	MULTIPOLYGON (((127.0709764101502 37.14563996829181, 127.0709713186518 37.14654136367154, 127.0720973495187 37.14654543419299, 127.072102427655 37.14564403868106, 127.0709764101502 37.14563996829181)))	0	0	0	0.0	0	1	0	0	1	4	766	18	0	0	353.2908333333333	3754.91	0.11312417434786752	66.445	0.5
1309	다사619054	0	MULTIPOLYGON (((127.0709713186518 37.14654136367154, 127.0709662269268 37.14744275891323, 127.0720922711565 37.14744682956692, 127.0720973495187 37.14654543419299, 127.0709713186518 37.14654136367154)))	1	0	0	6.0	1	0	0	0	1	2	10	33	0	1	98.29510416666666	3810.305625	0.1126694844093609	65.784375	0.53125
1310	다사619055	1	MULTIPOLYGON (((127.0709662269268 37.14744275891323, 127.0709611349752 37.14834415401693, 127.0720871925683 37.14834822480282, 127.0720922711565 37.14744682956692, 127.0709662269268 37.14744275891323)))	1	0	0	14.0	1	6	0	0	0	0	20	110	0	1	110.22781250000004	9529.575	0.14895442931085165	62.20708333333334	0.7083333333333334
1311	다사619056	0	MULTIPOLYGON (((127.0709611349752 37.14834415401693, 127.0709560427971 37.14924554898259, 127.0720821137541 37.14924961990071, 127.0720871925683 37.14834822480282, 127.0709611349752 37.14834415401693)))	0	0	0	11.0	0	0	0	1	2	6	841	48	0	0	184.94260416666668	11309.69	0.15644903299890428	64.015	0.75
1312	다사619058	0	MULTIPOLYGON (((127.0709509503923 37.15014694381025, 127.0709458577608 37.15104833849987, 127.0720719554475 37.15105240968246, 127.0720770347138 37.1501510148606, 127.0709509503923 37.15014694381025)))	1	0	0	0.0	1	0	0	0	0	0	186	41	0	0	27.38166666666667	441.665	0.1492402708161896	94.085	0.25
1313	다사619059	1	MULTIPOLYGON (((127.0709458577608 37.15104833849987, 127.0709407649027 37.15194973305147, 127.0720668759552 37.1519538043663, 127.0720719554475 37.15105240968246, 127.0709458577608 37.15104833849987)))	0	0	0	0.0	0	1	0	0	0	0	1556	59	0	0	26.4490625	769.9166666666665	0.13530309351286196	89.36666666666667	0.4166666666666667
1314	다사619060	2	MULTIPOLYGON (((127.0709407649027 37.15194973305147, 127.070935671818 37.15285112746506, 127.0720617962368 37.15285519891211, 127.0720668759552 37.1519538043663, 127.0709407649027 37.15194973305147)))	0	0	0	7.0	0	1	0	0	0	0	0	60	0	0	79.03760416666667	699.595	0.08916750332857956	91.4625	0.25
1315	다사619061	0	MULTIPOLYGON (((127.070935671818 37.15285112746506, 127.0709305785066 37.15375252174061, 127.0720567162924 37.15375659331991, 127.0720617962368 37.15285519891211, 127.070935671818 37.15285112746506)))	1	0	0	6.0	0	0	0	0	0	0	0	66	0	1	41.25043560606061	632.7616666666668	0.11347923634748393	91.23083333333334	0.3333333333333333
1316	다사619062	0	MULTIPOLYGON (((127.0709305785066 37.15375252174061, 127.0709254849686 37.15465391587815, 127.0720516361219 37.15465798758969, 127.0720567162924 37.15375659331991, 127.0709305785066 37.15375252174061)))	1	0	0	14.0	0	0	0	0	0	0	0	86	0	1	33.11502840909091	632.7616666666668	0.11347923634748393	91.23083333333334	0.3333333333333333
1317	다사619063	1	MULTIPOLYGON (((127.0709254849686 37.15465391587815, 127.0709203912038 37.15555530987765, 127.0720465557252 37.15555938172145, 127.0720516361219 37.15465798758969, 127.0709254849686 37.15465391587815)))	0	1	0	7.0	0	0	0	0	1	5	3	64	0	0	61.89572916666666	8175.754999999999	0.1405330997663119	98.63	0.75
1318	다사619064	2	MULTIPOLYGON (((127.0709203912038 37.15555530987765, 127.0709152972124 37.15645670373912, 127.0720414751025 37.15646077571517, 127.0720465557252 37.15555938172145, 127.0709203912038 37.15555530987765)))	0	0	0	0.0	0	0	0	0	1	5	13	0	0	0	92.8753693181818	8273.115000000002	0.13028647667579346	99.0375	0.75
1319	다사619065	0	MULTIPOLYGON (((127.0709152972124 37.15645670373912, 127.0709102029942 37.15735809746256, 127.0720363942537 37.15736216957087, 127.0720414751025 37.15646077571517, 127.0709152972124 37.15645670373912)))	0	0	0	0.0	0	0	0	0	0	2	0	0	0	0	74.0711458333333	20343.6375	0.168328753647248	98.185	1.0
1320	다사619066	0	MULTIPOLYGON (((127.0709102029942 37.15735809746256, 127.0709051085494 37.15825949104798, 127.0720313131788 37.15826356328853, 127.0720363942537 37.15736216957087, 127.0709102029942 37.15735809746256)))	0	0	0	0.0	0	0	0	0	1	3	0	0	0	0	89.84343750000002	20304.555	0.1680066096002245	96.835	1.0
1321	다사619067	0	MULTIPOLYGON (((127.0709051085494 37.15825949104798, 127.0709000138778 37.15916088449538, 127.0720262318777 37.15916495686818, 127.0720313131788 37.15826356328853, 127.0709051085494 37.15825949104798)))	0	0	0	0.0	0	3	0	0	2	4	36	19	2	0	165.2344791666667	8349.079166666668	0.09927484465053088	62.855	0.5
1322	다사619068	0	MULTIPOLYGON (((127.0709000138778 37.15916088449538, 127.0708949189795 37.16006227780472, 127.0720211503505 37.1600663503098, 127.0720262318777 37.15916495686818, 127.0709000138778 37.15916088449538)))	0	0	0	45.0	0	0	0	0	0	0	27	244	0	0	95.72422916666665	954.6783333333333	0.04309080230504045	67.985	0.25
1323	다사619069	0	MULTIPOLYGON (((127.0708949189795 37.16006227780472, 127.0708898238545 37.16096367097604, 127.0720160685972 37.16096774361338, 127.0720211503505 37.1600663503098, 127.0708949189795 37.16006227780472)))	2	0	0	25.0	1	0	0	0	1	0	0	0	0	0	56.88239583333333	779.5275	0.09238317527569692	72.24000000000002	0.375
1324	다사619070	0	MULTIPOLYGON (((127.0708898238545 37.16096367097604, 127.0708847285027 37.16186506400932, 127.0720109866176 37.16186913677893, 127.0720160685972 37.16096774361338, 127.0708898238545 37.16096367097604)))	2	0	0	14.0	0	0	0	0	0	0	2	29	1	0	44.0946875	460.22	0.1687671113815132	62.83	0.5
1325	다사619071	0	MULTIPOLYGON (((127.0708847285027 37.16186506400932, 127.0708796329241 37.16276645690456, 127.0720059044119 37.16277052980644, 127.0720109866176 37.16186913677893, 127.0708847285027 37.16186506400932)))	0	0	0	44.0	0	0	0	0	0	0	0	68	1	1	18.351354166666667	913.5549999999997	0.1005315304394072	93.535	0.5
1326	다사619072	0	MULTIPOLYGON (((127.0708796329241 37.16276645690456, 127.0708745371188 37.16366784966175, 127.0720008219801 37.16367192269592, 127.0720059044119 37.16277052980644, 127.0708796329241 37.16276645690456)))	0	0	0	0.0	0	0	3	0	3	4	45	1	1	1	5.893611111111111	4148.759166666667	0.10993055334568898	54.87000000000001	0.4583333333333333
1327	다사620034	0	MULTIPOLYGON (((127.0721988693189 37.1285174977334, 127.0721937954745 37.12941889586736, 127.0733195727875 37.12942295318685, 127.073324633281 37.12852155492109, 127.0721988693189 37.1285174977334)))	0	0	0	40.0	0	0	0	0	2	4	0	1	0	0	86.64729166666666	537.105	0.09791136263375444	76.375	0.25
1328	다사620036	0	MULTIPOLYGON (((127.0721887214043 37.13032029386331, 127.0721836471083 37.13122169172128, 127.0733094511249 37.13122574930442, 127.0733145120688 37.13032435131463, 127.0721887214043 37.13032029386331)))	1	0	0	162.0	3	6	1	0	2	2	0	790	0	0	276.3389583333333	661.0749999999998	0.0881035752615514	96.365	0.5
1329	다사620037	1	MULTIPOLYGON (((127.0721836471083 37.13122169172128, 127.0721785725865 37.13212308944127, 127.0733043899558 37.13212714715621, 127.0733094511249 37.13122574930442, 127.0721836471083 37.13122169172128)))	0	0	0	55.0	0	5	1	1	6	6	1	6	0	0	82.3896875	11705.357	0.13893779290467362	92.929	0.7
1330	다사620038	0	MULTIPOLYGON (((127.0721785725865 37.13212308944127, 127.0721734978389 37.13302448702325, 127.0732993285614 37.13302854487003, 127.0733043899558 37.13212714715621, 127.0721785725865 37.13212308944127)))	1	0	0	60.0	1	0	0	0	0	1	0	658	0	0	88.72229166666668	19264.3	0.17522672287882884	97.785	0.75
1331	다사620039	2	MULTIPOLYGON (((127.0721734978389 37.13302448702325, 127.0721684228655 37.13392588446725, 127.0732942669418 37.13392994244585, 127.0732993285614 37.13302854487003, 127.0721734978389 37.13302448702325)))	2	0	0	44.0	1	0	0	0	3	2	6	0	1	0	92.83871212121213	10139.696666666667	0.14733486489454006	72.81166666666667	0.5833333333333334
1332	다사620040	0	MULTIPOLYGON (((127.0721684228655 37.13392588446725, 127.0721633476662 37.13482728177324, 127.073289205097 37.13483133988367, 127.0732942669418 37.13392994244585, 127.0721684228655 37.13392588446725)))	2	0	0	0.0	1	23	0	0	2	1	19	32	0	1	147.08791666666662	19376.19	0.17529144719089734	98.005	0.75
1333	다사620041	1	MULTIPOLYGON (((127.0721633476662 37.13482728177324, 127.072158272241 37.13572867894124, 127.0732841430269 37.1357327371835, 127.073289205097 37.13483133988367, 127.0721633476662 37.13482728177324)))	0	1	0	0.0	0	0	2	0	6	6	1	19	0	1	170.01250000000005	19391.9675	0.17531916552111965	98.6725	0.75
1334	다사620042	7	MULTIPOLYGON (((127.072158272241 37.13572867894124, 127.07215319659 37.13663007597125, 127.0732790807316 37.13663413434533, 127.0732841430269 37.1357327371835, 127.072158272241 37.13572867894124)))	0	2	0	0.0	0	0	10	0	8	15	4	0	2	0	200.536875	11847.061666666665	0.15789454720779933	84.21083333333333	0.7916666666666666
1335	다사620043	1	MULTIPOLYGON (((127.07215319659 37.13663007597125, 127.0721481207131 37.13753147286324, 127.0732740182109 37.13753553136917, 127.0732790807316 37.13663413434533, 127.07215319659 37.13663007597125)))	0	0	0	61.0	1	0	0	0	0	7	0	1	0	0	168.0525	6262.74	0.13025276367072336	91.9075	0.625
1336	다사620044	1	MULTIPOLYGON (((127.0721481207131 37.13753147286324, 127.0721430446103 37.13843286961723, 127.073268955465 37.138436928255, 127.0732740182109 37.13753553136917, 127.0721481207131 37.13753147286324)))	1	0	0	53.0	0	42	0	0	5	5	1321	4	1	1	207.02322916666665	333.165	0.09443545192040112	83.02250000000002	0.5
1337	다사620045	2	MULTIPOLYGON (((127.0721430446103 37.13843286961723, 127.0721379682817 37.13933426623323, 127.0732638924937 37.13933832500286, 127.073268955465 37.138436928255, 127.0721430446103 37.13843286961723)))	2	0	0	0.0	1	16	0	2	7	3	171	9	1	0	164.165625	2010.958333333333	0.12134253433163315	65.105	0.5833333333333334
1338	다사620048	0	MULTIPOLYGON (((127.0721278149466 37.14113705905122, 127.0721227379402 37.14203845525319, 127.0732487022281 37.14204251441837, 127.0732537658753 37.14114111808453, 127.0721278149466 37.14113705905122)))	0	0	0	0.0	0	2	0	0	7	3	50	96	0	0	281.78541666666666	2304.776666666667	0.11293830350396585	71.33083333333333	0.5
1339	다사620049	0	MULTIPOLYGON (((127.0721227379402 37.14203845525319, 127.0721176607078 37.14293985131718, 127.0732436383555 37.14294391061421, 127.0732487022281 37.14204251441837, 127.0721227379402 37.14203845525319)))	0	1	0	0.0	0	0	3	0	2	4	50	17	0	0	168.96875	3432.307	0.13623430312449594	64.875	0.55
1340	다사620050	0	MULTIPOLYGON (((127.0721176607078 37.14293985131718, 127.0721125832495 37.14384124724315, 127.0732385742576 37.14384530667203, 127.0732436383555 37.14294391061421, 127.0721176607078 37.14293985131718)))	0	0	0	8.0	0	0	0	0	1	5	125	92	0	1	127.1740625	2294.6435	0.13256395708464974	62.535	0.4
1341	다사620051	0	MULTIPOLYGON (((127.0721125832495 37.14384124724315, 127.0721075055652 37.1447426430311, 127.0732335099344 37.14474670259185, 127.0732385742576 37.14384530667203, 127.0721125832495 37.14384124724315)))	0	0	0	0.0	0	0	0	0	0	5	174	92	0	1	97.183125	1156.98	0.12889361104480354	60.195	0.25
1342	다사620052	0	MULTIPOLYGON (((127.0721075055652 37.1447426430311, 127.072102427655 37.14564403868106, 127.0732284453857 37.14564809837366, 127.0732335099344 37.14474670259185, 127.0721075055652 37.1447426430311)))	0	0	0	16.0	0	0	0	0	0	0	13	154	1	0	125.67510416666669	1481.72125	0.12692243145768656	60.97624999999999	0.28125
1343	다사620053	0	MULTIPOLYGON (((127.072102427655 37.14564403868106, 127.0720973495187 37.14654543419299, 127.0732233806117 37.14654949401748, 127.0732284453857 37.14564809837366, 127.072102427655 37.14564403868106)))	0	1	0	0.0	0	0	0	1	1	3	2	18	0	0	215.5178125	3976.4925	0.11130541459384104	63.8025	0.625
1344	다사620054	0	MULTIPOLYGON (((127.0720973495187 37.14654543419299, 127.0720922711565 37.14744682956692, 127.0732183156123 37.14745088952326, 127.0732233806117 37.14654949401748, 127.0720973495187 37.14654543419299)))	0	0	0	15.0	0	0	0	0	0	2	0	120	0	1	87.99947916666667	3810.305625	0.1126694844093609	65.784375	0.53125
1345	다사620055	0	MULTIPOLYGON (((127.0720922711565 37.14744682956692, 127.0720871925683 37.14834822480282, 127.0732132503874 37.14835228489105, 127.0732183156123 37.14745088952326, 127.0720922711565 37.14744682956692)))	0	0	0	10.0	0	0	0	0	0	0	5	98	0	1	90.85406249999998	7583.0025	0.13484730982277593	59.27375	0.6875
1346	다사620056	0	MULTIPOLYGON (((127.0720871925683 37.14834822480282, 127.0720821137541 37.14924961990071, 127.0732081849371 37.14925368012082, 127.0732132503874 37.14835228489105, 127.0720871925683 37.14834822480282)))	0	1	0	6.0	0	0	0	1	0	4	10	46	0	0	360.88291666666663	11189.5125	0.1583892050517108	54.74500000000001	0.75
1347	다사620057	0	MULTIPOLYGON (((127.0720821137541 37.14924961990071, 127.0720770347138 37.1501510148606, 127.0732031192615 37.1501550752126, 127.0732081849371 37.14925368012082, 127.0720821137541 37.14924961990071)))	0	0	0	7.0	0	0	0	0	0	0	13	50	0	0	228.43479166666668	6031.303749999999	0.13973173975702266	69.77375	0.5625
1348	다사620058	1	MULTIPOLYGON (((127.0720770347138 37.1501510148606, 127.0720719554475 37.15105240968246, 127.0731980533603 37.15105647016633, 127.0732031192615 37.1501550752126, 127.0720770347138 37.1501510148606)))	0	0	0	11.0	0	0	0	0	0	0	1	66	0	0	87.13822916666666	873.0949999999997	0.12107427446233447	84.80250000000002	0.375
1349	다사620059	1	MULTIPOLYGON (((127.0720719554475 37.15105240968246, 127.0720668759552 37.1519538043663, 127.0731929872338 37.15195786498206, 127.0731980533603 37.15105647016633, 127.0720719554475 37.15105240968246)))	0	0	1	8.0	0	1	0	0	0	1	2	30	0	0	16.650833333333335	1304.525	0.09290827810847936	75.52000000000002	0.5
1350	다사620060	0	MULTIPOLYGON (((127.0720668759552 37.1519538043663, 127.0720617962368 37.15285519891211, 127.0731879208817 37.15285925965977, 127.0731929872338 37.15195786498206, 127.0720668759552 37.1519538043663)))	0	0	0	13.0	0	0	0	0	0	1	30	77	0	0	69.50166666666667	635.1300000000001	0.08750947409995526	83.735	0.25
1351	다사620061	0	MULTIPOLYGON (((127.0720617962368 37.15285519891211, 127.0720567162924 37.15375659331991, 127.0731828543042 37.15376065419946, 127.0731879208817 37.15285925965977, 127.0720617962368 37.15285519891211)))	1	0	0	22.0	1	0	0	0	0	0	1	103	0	0	60.57114583333333	632.7616666666668	0.11347923634748393	91.23083333333334	0.3333333333333333
1352	다사620062	0	MULTIPOLYGON (((127.0720567162924 37.15375659331991, 127.0720516361219 37.15465798758969, 127.0731777875012 37.15466204860112, 127.0731828543042 37.15376065419946, 127.0720567162924 37.15375659331991)))	1	0	0	6.0	0	0	0	0	0	2	0	24	0	0	54.90187499999999	632.7616666666668	0.11347923634748393	91.23083333333334	0.3333333333333333
