gid	accident_cnt	geometry	traffic	bigcar_ratio	rushhour_itn	rushhour_freq	road_with	schoolzone_num	safetysign_num	bump_num	cctv_num	child_num	school_num	facility_num	signal_num	busstop_num	crosswalk_num	sidewalk_num	ill_park	foot_traf	car_num	node	park_yn	foot_traf_mean
다사624043	0	MULTIPOLYGON (((127.0766567345055 37.1366462453086, 127.0766517120537 37.13754764272587, 127.0777776104491 37.13755165845772, 127.0777826195446 37.13665026091001, 127.0766567345055 37.1366462453086)))	2426.3	0.11485693958729895	99.885	99.46	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	10	4	26	0	0	112.9721875
다사624044	0	MULTIPOLYGON (((127.0766517120537 37.13754764272587, 127.0766466893783 37.13844904000515, 127.0777726011306 37.13845305586745, 127.0777776104491 37.13755165845772, 127.0766517120537 37.13754764272587)))	380.29333333333335	0.08584202569715088	95.54	84.56333333333333	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	46	4	0	0	0	170.4103125
다사624045	0	MULTIPOLYGON (((127.0766466893783 37.13844904000515, 127.0766416664794 37.13935043714644, 127.0777675915892 37.1393544531392, 127.0777726011306 37.13845305586745, 127.0766466893783 37.13844904000515)))	99.81	0.0873164779306866	99.72	97.58	0.5	0	0	0	0	116.0	2.0	0.0	0	0	0	0	11	4	583	0	0	213.6703125
다사624047	0	MULTIPOLYGON (((127.076636643357 37.14025183414974, 127.0766316200111 37.14115323101505, 127.0777575718375 37.14115724726872, 127.0777625818248 37.14025585027296, 127.076636643357 37.14025183414974)))	456.44999999999993	0.12584527980352872	94.47	80.48	0.5	0	0	0	0	26.0	1.0	0.0	0	0	0	0	59	4	417	0	0	82.04104166666666
다사624048	0	MULTIPOLYGON (((127.0766316200111 37.14115323101505, 127.0766265964416 37.14205462774237, 127.0777525616273 37.14205864412651, 127.0777575718375 37.14115724726872, 127.0766316200111 37.14115323101505)))	1315.275	0.10275439427231532	90.405	55.290000000000006	0.5	0	0	0	1	14.0	0.0	1.0	0	0	0	0	20	4	68	0	0	117.40843749999998
다사624049	0	MULTIPOLYGON (((127.0766265964416 37.14205462774237, 127.0766215726485 37.14295602433168, 127.0777475511941 37.1429600408463, 127.0777525616273 37.14205864412651, 127.0766265964416 37.14205462774237)))	898.5899999999998	0.1839326055264358	96.69	86.33	0.25	0	1	0	0	0.0	0.0	0.0	0	0	0	0	0	4	21	0	0	217.4673958333333
다사624050	0	MULTIPOLYGON (((127.0766215726485 37.14295602433168, 127.0766165486319 37.14385742078301, 127.0777425405379 37.14386143742809, 127.0777475511941 37.1429600408463, 127.0766215726485 37.14295602433168)))	5218.1975	0.21899174305999086	73.5575	50.5025	0.625	1	0	0	0	16.0	0.0	0.0	0	0	0	0	3	4	449	0	0	443.644375
다사624051	0	MULTIPOLYGON (((127.0766165486319 37.14385742078301, 127.0766115243917 37.14475881709635, 127.0777375296587 37.14476283387189, 127.0777425405379 37.14386143742809, 127.0766165486319 37.14385742078301)))	438.78	0.06509197473812463	96.97	91.665	0.5	1	0	0	0	38.0	1.0	0.0	0	0	0	0	1	4	0	1	0	337.8503125000001
다사624053	0	MULTIPOLYGON (((127.0766064999278 37.14566021327166, 127.0766014752404 37.146561609309, 127.0777275072314 37.14656562634551, 127.0777325185566 37.14566423017769, 127.0766064999278 37.14566021327166)))	5195.41	0.1362367850340626	92.195	69.625	0.75	0	0	0	0	41.0	0.0	0.0	0	0	0	0	2	4	0	0	0	293.2786458333333
다사624055	0	MULTIPOLYGON (((127.0765964503294 37.14746300520832, 127.0765914251948 37.14836440096964, 127.077717483912 37.14836841826712, 127.0777224956832 37.14746702237531, 127.0765964503294 37.14746300520832)))	498.41	0.019955062923575174	99.18	93.155	0.5	0	0	0	1	24.0	1.0	0.0	0	0	0	0	0	4	0	0	0	506.1602083333333
다사624056	2	MULTIPOLYGON (((127.0765914251948 37.14836440096964, 127.0765863998365 37.14926579659296, 127.0777124719177 37.14926981402092, 127.077717483912 37.14836841826712, 127.0765914251948 37.14836440096964)))	6465.200833333332	0.13339401199936812	86.01166666666668	67.8375	0.6666666666666666	0	1	0	0	0.0	0.0	0.0	0	1	2	6	0	4	0	0	0	440.6818750000001
다사624057	0	MULTIPOLYGON (((127.0765863998365 37.14926579659296, 127.0765813742546 37.15016719207829, 127.0777074597004 37.15017120963675, 127.0777124719177 37.14926981402092, 127.0765863998365 37.14926579659296)))	735.3600000000001	0.04683622910514832	99.725	95.58	0.5	0	0	0	0	0.0	0.0	2.0	0	0	0	0	0	4	107	0	0	376.45229166666667
다사624058	0	MULTIPOLYGON (((127.0765813742546 37.15016719207829, 127.076576348449 37.15106858742561, 127.07770244726 37.15107260511456, 127.0777074597004 37.15017120963675, 127.0765813742546 37.15016719207829)))	735.3600000000001	0.04683622910514832	99.725	95.58	0.5	0	0	0	1	29.0	1.0	0.0	0	0	0	0	0	4	0	0	0	102.11520833333334
다사624060	1	MULTIPOLYGON (((127.0765713224197 37.15196998263492, 127.0765662961668 37.1528713777062, 127.07769242171 37.15287539565615, 127.0776974345965 37.15197400045435, 127.0765713224197 37.15196998263492)))	4355.06	0.12211801768539148	62.96	41.05	0.75	1	0	0	1	0.0	2.0	0.0	1	0	0	1	0	4	0	0	0	90.2075
다사624061	6	MULTIPOLYGON (((127.0765662961668 37.1528713777062, 127.0765612696902 37.15377277263948, 127.0776874086004 37.15377679071995, 127.07769242171 37.15287539565615, 127.0765662961668 37.1528713777062)))	3752.09125	0.09948321446479676	73.00375	43.18625	0.75	1	4	0	1	0.0	1.0	0.0	8	0	4	6	23	4	0	1	0	217.04885416666667
다사624062	1	MULTIPOLYGON (((127.0765612696902 37.15377277263948, 127.0765562429899 37.15467416743477, 127.0776823952677 37.15467818564573, 127.0776874086004 37.15377679071995, 127.0765612696902 37.15377277263948)))	4672.2775	0.1078300376476641	78.465	37.0425	0.75	0	0	0	0	0.0	0.0	0.0	4	1	1	8	0	4	3	1	0	211.52250000000004
다사624063	0	MULTIPOLYGON (((127.0765562429899 37.15467416743477, 127.0765512160659 37.15557556209205, 127.0776773817119 37.15557958043351, 127.0776823952677 37.15467818564573, 127.0765562429899 37.15467416743477)))	4581.56	0.10922899582153227	71.955	29.845	0.75	0	0	0	0	115.0	1.0	0.0	0	0	0	0	0	4	0	0	0	159.5888541666667
다사624064	3	MULTIPOLYGON (((127.0765512160659 37.15557556209205, 127.0765461889182 37.15647695661129, 127.0776723679329 37.15648097508328, 127.0776773817119 37.15557958043351, 127.0765512160659 37.15557556209205)))	1808.713333333333	0.07535902704336117	90.985	83.37416666666667	0.4583333333333333	0	0	0	2	53.0	1.0	3.0	0	0	1	4	0	4	24	3	0	121.95947916666668
다사624065	1	MULTIPOLYGON (((127.0765461889182 37.15647695661129, 127.0765411615467 37.15737835099252, 127.0776673539308 37.15738236959503, 127.0776723679329 37.15648097508328, 127.0765461889182 37.15647695661129)))	413.8390909090909	0.09176063756703888	99.47318181818184	97.76818181818182	0.5	1	0	0	1	7.0	0.0	0.0	0	0	0	0	1	4	80	4	0	276.9061458333333
다사624066	0	MULTIPOLYGON (((127.0765411615467 37.15737835099252, 127.0765361339515 37.15827974523575, 127.0776623397056 37.15828376396877, 127.0776673539308 37.15738236959503, 127.0765411615467 37.15737835099252)))	3873.321428571429	0.10588417358260528	98.68571428571428	95.29857142857142	0.5714285714285714	1	0	0	0	7.0	0.0	0.0	0	1	0	0	66	4	51	1	0	420.29635416666673
다사624067	0	MULTIPOLYGON (((127.0765361339515 37.15827974523575, 127.0765311061326 37.15918113934097, 127.0776573252572 37.1591851582045, 127.0776623397056 37.15828376396877, 127.0765361339515 37.15827974523575)))	6656.46	0.09068375556854102	98.7225	94.7025	0.625	1	0	0	1	0.0	1.0	0.0	0	0	0	0	0	4	0	0	0	383.6827083333334
다사624069	0	MULTIPOLYGON (((127.0765260780899 37.16008253330815, 127.0765210498234 37.16098392713732, 127.077647295691 37.16098794626192, 127.0776523105856 37.1600865523022, 127.0765260780899 37.16008253330815)))	6687.4725	0.09934759379531304	56.795	25.058750000000003	0.6875	1	0	0	1	0.0	0.0	0.0	3	0	0	0	0	4	4	1	0	512.1665625
다사624070	0	MULTIPOLYGON (((127.0765210498234 37.16098392713732, 127.0765160213332 37.16188532082847, 127.077642280573 37.16188934008359, 127.077647295691 37.16098794626192, 127.0765210498234 37.16098392713732)))	5021.6825	0.08393349466382652	51.9975	29.615	0.625	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	3	0	0	0	103.7051136363636
다사625032	0	MULTIPOLYGON (((127.0778377048865 37.12673487877841, 127.0778326982423 37.12763627784388, 127.078958449974 37.12764028145126, 127.0789634432685 37.12673888225572, 127.0778377048865 37.12673487877841)))	723.3750000000001	0.07091622191942698	83.78	61.765	0.75	0	0	0	0	0.0	0.0	0.0	0	2	0	0	0	0	0	0	0	0.0
다사625035	0	MULTIPOLYGON (((127.0778226842855 37.12943907556094, 127.0778176769729 37.1303404742125, 127.0789434687575 37.13034447821008, 127.0789484627185 37.12944307942846, 127.0778226842855 37.12943907556094)))	11390.565	0.1816364934120983	61.185	27.59	0.75	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	3	0	0	32.25270833333333
다사625036	0	MULTIPOLYGON (((127.0778176769729 37.1303404742125, 127.0778126694374 37.13124187272607, 127.0789384745741 37.13124587685374, 127.0789434687575 37.13034447821008, 127.0778176769729 37.1303404742125)))	11390.565	0.1816364934120983	61.185	27.59	0.75	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	4	0	0	54.76375
다사625037	0	MULTIPOLYGON (((127.0778126694374 37.13124187272607, 127.0778076616791 37.13214327110167, 127.0789334801686 37.13214727535942, 127.0789384745741 37.13124587685374, 127.0778126694374 37.13124187272607)))	7591.7519999999995	0.14091958304913696	63.95700000000001	38.17	0.75	0	0	0	1	0.0	0.0	1.0	0	0	0	0	0	4	0	1	0	85.90968749999998
다사625038	1	MULTIPOLYGON (((127.0778076616791 37.13214327110167, 127.077802653698 37.13304466933931, 127.0789284855407 37.13304867372715, 127.0789334801686 37.13214727535942, 127.0778076616791 37.13214327110167)))	12089.7125	0.17877763988670206	44.495	10.3875	1.0	0	0	0	0	0.0	0.0	0.0	0	0	0	5	0	4	0	0	0	96.5734375
다사625039	1	MULTIPOLYGON (((127.077802653698 37.13304466933931, 127.077797645494 37.13394606743896, 127.0789234906907 37.13395007195688, 127.0789284855407 37.13304867372715, 127.077802653698 37.13304466933931)))	9170.44625	0.1601383537726153	68.5275	39.99875	0.875	0	0	0	0	62.0	0.0	0.0	5	4	2	4	1	4	6	0	0	149.79333333333332
다사625040	0	MULTIPOLYGON (((127.077797645494 37.13394606743896, 127.0777926370671 37.13484746540063, 127.0789184956183 37.13485147004865, 127.0789234906907 37.13395007195688, 127.077797645494 37.13394606743896)))	12232.77	0.17043931591718195	66.985	34.29	1.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	30	0	0	45.45531250000001
다사625041	1	MULTIPOLYGON (((127.0777926370671 37.13484746540063, 127.0777876284173 37.13574886322429, 127.0789135003236 37.13575286800242, 127.0789184956183 37.13485147004865, 127.0777926370671 37.13484746540063)))	7329.795	0.15887384094158274	62.452	38.752	0.7	0	1	0	0	0.0	0.0	0.0	4	0	3	4	0	4	1	0	0	41.16083333333334
다사625042	5	MULTIPOLYGON (((127.0777876284173 37.13574886322429, 127.0777826195446 37.13665026091001, 127.0789085048067 37.13665426581822, 127.0789135003236 37.13575286800242, 127.0777876284173 37.13574886322429)))	9391.218846153846	0.16625704908144442	61.423461538461545	36.58615384615385	0.7115384615384616	0	1	0	0	0.0	0.0	0.0	4	0	5	13	6	4	33	1	0	61.95718750000001
다사625043	5	MULTIPOLYGON (((127.0777826195446 37.13665026091001, 127.0777776104491 37.13755165845772, 127.0789035090674 37.13755566349604, 127.0789085048067 37.13665426581822, 127.0777826195446 37.13665026091001)))	18175.510833333334	0.1706610731616688	69.40749999999998	48.01750000000001	0.8333333333333334	0	2	0	1	0.0	0.0	0.0	6	0	4	12	3	4	3	1	0	66.35345643939395
다사625044	0	MULTIPOLYGON (((127.0777776104491 37.13755165845772, 127.0777726011306 37.13845305586745, 127.0788985131058 37.13845706103589, 127.0789035090674 37.13755566349604, 127.0777776104491 37.13755165845772)))	18502.08333333333	0.1563847076082549	58.83833333333333	35.11	0.8333333333333334	0	0	0	0	0.0	0.0	0.0	0	0	0	0	4	4	0	1	0	75.09312500000001
다사625045	0	MULTIPOLYGON (((127.0777726011306 37.13845305586745, 127.0777675915892 37.1393544531392, 127.0788935169219 37.13935845843773, 127.0788985131058 37.13845706103589, 127.0777726011306 37.13845305586745)))	27413.989999999994	0.19432921238346693	35.425	8.375	1.0	0	0	0	0	43.0	0.0	0.0	0	0	0	0	3	4	12	0	0	82.64843750000001
다사625046	1	MULTIPOLYGON (((127.0777675915892 37.1393544531392, 127.0777625818248 37.14025585027296, 127.0788885205156 37.14025985570159, 127.0788935169219 37.13935845843773, 127.0777675915892 37.1393544531392)))	27413.989999999994	0.19432921238346693	35.425	8.375	1.0	0	0	0	0	0.0	0.0	0.0	0	0	1	4	0	4	0	0	0	47.18119791666666
다사625047	0	MULTIPOLYGON (((127.0777625818248 37.14025585027296, 127.0777575718375 37.14115724726872, 127.078883523887 37.14116125282748, 127.0788885205156 37.14025985570159, 127.0777625818248 37.14025585027296)))	15527.100625	0.18435360431094167	47.233125	24.43625	0.625	0	0	0	1	0.0	0.0	0.0	3	0	0	0	0	4	111	3	0	44.72424242424242
다사625048	0	MULTIPOLYGON (((127.0777575718375 37.14115724726872, 127.0777525616273 37.14205864412651, 127.078878527036 37.14206264981539, 127.078883523887 37.14116125282748, 127.0777575718375 37.14115724726872)))	12324.626	0.16666495747231824	49.211000000000006	22.794000000000004	0.45	0	0	0	0	0.0	0.0	0.0	0	0	0	0	3	4	6	1	0	23.106086309523807
다사625049	0	MULTIPOLYGON (((127.0777525616273 37.14205864412651, 127.0777475511941 37.1429600408463, 127.0788735299627 37.14296404666528, 127.078878527036 37.14206264981539, 127.0777525616273 37.14205864412651)))	10130.534375	0.20059206637611296	68.1125	45.835	0.375	0	1	0	0	0.0	0.0	0.0	2	0	0	0	0	4	3	0	0	53.22458333333334
다사625050	0	MULTIPOLYGON (((127.0777475511941 37.1429600408463, 127.0777425405379 37.14386143742809, 127.0788685326669 37.1438654433772, 127.0788735299627 37.14296404666528, 127.0777475511941 37.1429600408463)))	6492.188684210525	0.2191866757888992	72.3521052631579	50.29526315789472	0.4605263157894737	0	1	0	0	0.0	0.0	0.0	4	0	0	0	0	4	0	1	0	88.33687499999998
다사625051	0	MULTIPOLYGON (((127.0777425405379 37.14386143742809, 127.0777375296587 37.14476283387189, 127.0788635351488 37.14476683995113, 127.0788685326669 37.1438654433772, 127.0777425405379 37.14386143742809)))	8561.919	0.19003771533188946	73.37	49.386	0.45	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	5	1	0	176.14281250000005
다사625052	0	MULTIPOLYGON (((127.0777375296587 37.14476283387189, 127.0777325185566 37.14566423017769, 127.0788585374083 37.14566823638706, 127.0788635351488 37.14476683995113, 127.0777375296587 37.14476283387189)))	15394.83875	0.2045087414579631	66.3075	34.285000000000004	0.625	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	0	0	0	232.18760416666663
다사625053	2	MULTIPOLYGON (((127.0777325185566 37.14566423017769, 127.0777275072314 37.14656562634551, 127.0788535394454 37.14656963268499, 127.0788585374083 37.14566823638706, 127.0777325185566 37.14566423017769)))	18355.22	0.1821781157229768	68.204	33.69500000000001	0.8	0	2	0	0	0.0	0.0	0.0	7	0	3	6	2	4	0	2	0	547.9308333333332
다사625054	0	MULTIPOLYGON (((127.0777275072314 37.14656562634551, 127.0777224956832 37.14746702237531, 127.07884854126 37.14747102884494, 127.0788535394454 37.14656963268499, 127.0777275072314 37.14656562634551)))	23932.256	0.1974114858301259	60.76500000000001	27.029999999999994	0.75	0	1	0	0	0.0	0.0	0.0	0	0	0	0	0	4	0	0	0	25.954937500000003
다사625055	1	MULTIPOLYGON (((127.0777224956832 37.14746702237531, 127.077717483912 37.14836841826712, 127.0788435428522 37.1483724248669, 127.07884854126 37.14747102884494, 127.0777224956832 37.14746702237531)))	22147.583999999995	0.17465176191208667	69.124	43.976000000000006	0.65	0	0	0	0	0.0	0.0	0.0	0	0	1	3	0	4	5	0	0	48.05041666666666
다사625056	6	MULTIPOLYGON (((127.077717483912 37.14836841826712, 127.0777124719177 37.14926981402092, 127.0788385442219 37.14927382075084, 127.0788435428522 37.1483724248669, 127.077717483912 37.14836841826712)))	15334.16375	0.1737037544249392	69.26229166666667	47.53270833333333	0.6354166666666666	0	3	0	0	0.0	0.0	0.0	6	0	1	7	0	4	0	1	0	47.0465625
다사625057	0	MULTIPOLYGON (((127.0777124719177 37.14926981402092, 127.0777074597004 37.15017120963675, 127.0788335453692 37.15017521649681, 127.0788385442219 37.14927382075084, 127.0777124719177 37.14926981402092)))	18898.82333333333	0.1654177779705618	82.755	62.04999999999999	0.6666666666666666	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	0	0	0	107.55520833333334
다사625058	0	MULTIPOLYGON (((127.0777074597004 37.15017120963675, 127.07770244726 37.15107260511456, 127.0788285462941 37.15107661210475, 127.0788335453692 37.15017521649681, 127.0777074597004 37.15017120963675)))	28116.529999999995	0.18026975590515612	65.55	33.83	0.75	0	0	0	0	38.0	1.0	0.0	0	0	0	0	0	4	0	0	0	105.45260416666666
다사625060	1	MULTIPOLYGON (((127.0776974345965 37.15197400045435, 127.07769242171 37.15287539565615, 127.0788185474763 37.15287940290666, 127.0788235469964 37.15197800757472, 127.0776974345965 37.15197400045435)))	2138.8475	0.10162664135051627	82.4825	66.6725	0.625	1	0	0	0	14.0	0.0	0.0	1	0	2	2	0	4	0	0	0	129.29843750000003
다사625061	0	MULTIPOLYGON (((127.07769242171 37.15287539565615, 127.0776874086004 37.15377679071995, 127.0788135477337 37.15378079810061, 127.0788185474763 37.15287940290666, 127.07769242171 37.15287539565615)))	2563.213333333333	0.09828522353501674	77.54333333333334	57.19666666666666	0.6666666666666666	2	0	0	1	93.0	1.0	0.0	2	0	0	0	0	4	1642	0	0	314.335625
다사625062	3	MULTIPOLYGON (((127.0776874086004 37.15377679071995, 127.0776823952677 37.15467818564573, 127.0788085477686 37.15468219315655, 127.0788135477337 37.15378079810061, 127.0776874086004 37.15377679071995)))	3939.016944444445	0.1051147523347377	75.98777777777778	41.36138888888889	0.7222222222222222	1	0	0	0	82.0	0.0	1.0	0	0	0	2	0	4	0	0	0	229.04385416666668
다사625063	2	MULTIPOLYGON (((127.0776823952677 37.15467818564573, 127.0776773817119 37.15557958043351, 127.0788035475809 37.1555835880745, 127.0788085477686 37.15468219315655, 127.0776823952677 37.15467818564573)))	4581.56	0.10922899582153227	71.955	29.845	0.75	0	0	0	0	119.0	1.0	0.0	0	1	0	2	0	4	0	0	0	140.6334375
다사625064	3	MULTIPOLYGON (((127.0776773817119 37.15557958043351, 127.0776723679329 37.15648097508328, 127.0787985471708 37.15648498285442, 127.0788035475809 37.1555835880745, 127.0776773817119 37.15557958043351)))	3728.75	0.08960147735557178	86.71699999999998	64.943	0.55	0	4	0	1	0.0	0.0	53.0	8	0	4	7	267	4	12	1	0	225.62041666666667
다사625065	2	MULTIPOLYGON (((127.0776723679329 37.15648097508328, 127.0776673539308 37.15738236959503, 127.0787935465381 37.15738637749634, 127.0787985471708 37.15648498285442, 127.0776723679329 37.15648097508328)))	1763.5537500000007	0.07161292253514162	95.715625	85.82187499999998	0.5625	0	0	0	1	7.0	0.0	17.0	5	0	2	2	3	4	84	3	0	480.4904166666667
다사625066	0	MULTIPOLYGON (((127.0776673539308 37.15738236959503, 127.0776623397056 37.15828376396877, 127.0787885456828 37.15828777200026, 127.0787935465381 37.15738637749634, 127.0776673539308 37.15738236959503)))	2475.765000000001	0.0759088735441388	91.7625	73.0675	0.75	0	0	0	0	0.0	0.0	0.0	0	1	0	0	0	4	0	0	0	535.8673958333333
다사625067	4	MULTIPOLYGON (((127.0776623397056 37.15828376396877, 127.0776573252572 37.1591851582045, 127.078783544605 37.15918916636616, 127.0787885456828 37.15828777200026, 127.0776623397056 37.15828376396877)))	8498.437500000002	0.11760542756410665	91.23083333333334	79.86749999999998	0.7083333333333334	1	2	0	0	0.0	0.0	0.0	2	1	3	6	21	4	0	0	0	773.8996875
다사625068	1	MULTIPOLYGON (((127.0776573252572 37.1591851582045, 127.0776523105856 37.1600865523022, 127.0787785433046 37.16009056059406, 127.078783544605 37.15918916636616, 127.0776573252572 37.1591851582045)))	6527.230000000001	0.09807703489178668	76.49	50.05625	0.625	2	0	0	1	0.0	0.0	0.0	4	2	2	3	0	4	6	1	0	330.24854166666665
다사625069	0	MULTIPOLYGON (((127.0776523105856 37.1600865523022, 127.077647295691 37.16098794626192, 127.0787735417816 37.16099195468394, 127.0787785433046 37.16009056059406, 127.0776523105856 37.1600865523022)))	8417.035	0.11456287591295815	66.285	24.665	0.75	1	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	2020	0	0	338.1305208333333
다사625070	0	MULTIPOLYGON (((127.077647295691 37.16098794626192, 127.077642280573 37.16188934008359, 127.0787685400361 37.1618933486358, 127.0787735417816 37.16099195468394, 127.077647295691 37.16098794626192)))	1732.595	0.053193569454954466	37.715	21.295	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	0	1	0	138.17645833333336
다사625071	0	MULTIPOLYGON (((127.077642280573 37.16188934008359, 127.0776372652319 37.16279073376725, 127.0787635380679 37.16279474244966, 127.0787685400361 37.1618933486358, 127.077642280573 37.16188934008359)))	1732.595	0.053193569454954466	37.715	21.295	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	2	0	0	0	53.96104166666667
다사626030	0	MULTIPOLYGON (((127.0789734291908 37.12493608345072, 127.0789684363407 37.12583748292221, 127.0800941615957 37.12584147558042, 127.0800991410972 37.12494007597922, 127.0789734291908 37.12493608345072)))	3354.935	0.17029157932364186	71.36749999999998	46.0875	0.5	0	1	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0
다사626031	1	MULTIPOLYGON (((127.0789684363407 37.12583748292221, 127.0789634432685 37.12673888225572, 127.0800891818727 37.12674287504364, 127.0800941615957 37.12584147558042, 127.0789684363407 37.12583748292221)))	5253.740833333333	0.1504414722431371	75.98333333333333	53.5975	0.5833333333333334	0	1	0	0	0.0	0.0	0.0	2	0	1	4	0	3	0	1	0	13.346325757575755
다사626032	0	MULTIPOLYGON (((127.0789634432685 37.12673888225572, 127.078958449974 37.12764028145126, 127.080084201928 37.1276442743689, 127.0800891818727 37.12674287504364, 127.0789634432685 37.12673888225572)))	6232.146250000002	0.16597037345550586	67.0225	39.01625	0.75	0	0	0	0	0.0	0.0	0.0	3	0	0	0	4	4	0	1	0	20.56025297619048
다사626033	0	MULTIPOLYGON (((127.078958449974 37.12764028145126, 127.0789534564574 37.12854168050884, 127.0800792217617 37.12854567355621, 127.080084201928 37.1276442743689, 127.078958449974 37.12764028145126)))	11183.26	0.18226004144857175	57.215	28.375	0.75	0	0	0	0	0.0	0.0	0.0	5	0	0	0	0	4	19	0	0	27.68447916666667
다사626034	0	MULTIPOLYGON (((127.0789534564574 37.12854168050884, 127.0789484627185 37.12944307942846, 127.0800742413738 37.12944707260554, 127.0800792217617 37.12854567355621, 127.0789534564574 37.12854168050884)))	11183.26	0.18226004144857175	57.215	28.375	0.75	0	0	0	0	0.0	0.0	0.0	2	0	0	0	0	4	5	0	0	37.86055871212122
다사626035	0	MULTIPOLYGON (((127.0789484627185 37.12944307942846, 127.0789434687575 37.13034447821008, 127.0800692607643 37.1303484715169, 127.0800742413738 37.12944707260554, 127.0789484627185 37.12944307942846)))	11286.9125	0.18194826743033504	59.2	27.9825	0.75	0	0	0	0	0.0	0.0	1.0	2	0	0	0	0	4	25	0	0	68.94135416666666
다사626037	0	MULTIPOLYGON (((127.0789384745741 37.13124587685374, 127.0789334801686 37.13214727535942, 127.0800592988803 37.13215126892573, 127.0800642799331 37.1312498702903, 127.0789384745741 37.13124587685374)))	1605.9474999999998	0.09410103985831032	62.40750000000001	35.59999999999999	0.625	0	0	0	0	0.0	0.0	13.0	0	2	0	0	1	4	1	0	0	122.72947916666668
다사626039	0	MULTIPOLYGON (((127.0789284855407 37.13304867372715, 127.0789234906907 37.13395007195688, 127.0800493361096 37.13395406578266, 127.0800543176058 37.13305266742318, 127.0789284855407 37.13304867372715)))	262.145	0.12116549677539964	99.675	97.145	0.5	0	0	0	0	72.0	0.0	0.0	0	0	0	0	0	4	875	0	0	90.8890625
다사626041	0	MULTIPOLYGON (((127.0789184956183 37.13485147004865, 127.0789135003236 37.13575286800242, 127.0800393724522 37.1357568620877, 127.0800443543918 37.13485546400417, 127.0789184956183 37.13485147004865)))	7335.915000000001	0.17017939497269044	50.52	20.855	0.75	0	0	0	0	44.0	0.0	0.0	0	0	0	0	0	4	2	0	0	66.17281249999999
다사626042	0	MULTIPOLYGON (((127.0789135003236 37.13575286800242, 127.0789085048067 37.13665426581822, 127.080034390291 37.13665826003324, 127.0800393724522 37.1357568620877, 127.0789135003236 37.13575286800242)))	7335.915000000001	0.17017939497269044	50.52	20.855	0.75	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	8	0	0	20.041041666666665
다사626043	0	MULTIPOLYGON (((127.0789085048067 37.13665426581822, 127.0789035090674 37.13755566349604, 127.080029407908 37.13755965784082, 127.080034390291 37.13665826003324, 127.0789085048067 37.13665426581822)))	6725.33	0.14337277905282408	99.97	99.9	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	6	0	0	3.976458333333333
다사626047	0	MULTIPOLYGON (((127.0788885205156 37.14025985570159, 127.078883523887 37.14116125282748, 127.0800094761588 37.1411652476913, 127.0800144594287 37.14026385043566, 127.0788885205156 37.14025985570159)))	2563.6800000000007	0.23257220210841206	72.245	54.255	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	6	0	0	24.36385416666667
다사626048	0	MULTIPOLYGON (((127.078883523887 37.14116125282748, 127.078878527036 37.14206264981539, 127.0800044926671 37.14206664480897, 127.0800094761588 37.1411652476913, 127.078883523887 37.14116125282748)))	2563.6800000000007	0.23257220210841206	72.245	54.255	0.5	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	0	0	0	4.407232638888888
다사626050	0	MULTIPOLYGON (((127.0788735299627 37.14296404666528, 127.0788685326669 37.1438654433772, 127.0799945250183 37.14386943863035, 127.0799995089536 37.14296804178866, 127.0788735299627 37.14296404666528)))	14638.595	0.237785278415038	68.995	51.375	0.625	1	1	0	0	0.0	1.0	0.0	0	0	0	0	0	4	4	0	0	122.3609375
다사626051	0	MULTIPOLYGON (((127.0788685326669 37.1438654433772, 127.0788635351488 37.14476683995113, 127.0799895408613 37.14477083533405, 127.0799945250183 37.14386943863035, 127.0788685326669 37.1438654433772)))	921.7116666666667	0.10769755038005306	95.97	89.65666666666668	0.5	1	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	3	0	0	48.37895833333334
다사626056	0	MULTIPOLYGON (((127.0788435428522 37.1483724248669, 127.0788385442219 37.14927382075084, 127.0799646167487 37.1492778167827, 127.0799696020148 37.14837642076895, 127.0788435428522 37.1483724248669)))	6845.055	0.2054298731609243	59.13500000000001	29.22	1.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	8	4	0	0	0	25.810208333333332
